,p_val,avg_logFC,pct.1,pct.2,p_val_adj
SYBU,0.0994297015630399,0.020735481312868,0.048,0.03,1
TEDC1,0.0994297015630399,0.020735481312868,0.048,0.03,1
MTMR12,0.0994369540567055,0.0222762884103652,0.121,0.091,1
DNAJC11,0.0995212687372145,0.0240962373989073,0.109,0.081,1
MOV10L1,0.0995434695104322,0.00814000608570791,0.027,0.013,1
FGF9,0.0996907403751177,0.0113658153345906,0.027,0.013,1
BMP4,0.0997781442451725,0.0879576100300566,0.255,0.217,1
SULT1A1,0.100056739473489,0.00939099180736608,0.073,0.05,1
PBRM1,0.100070507587414,0.0316057635622506,0.398,0.341,1
GXYLT2,0.100094909553619,0.0161290338161641,0.126,0.094,1
RPS15,0.100247612722938,-0.02877869239633,1,1,1
TPM2,0.10025227494667,-0.0631921078754143,0.973,0.987,1
DLK2,0.100329639277395,0.014477689636691,0.04,0.023,1
TRO,0.10033897845482,0.0191594368574024,0.048,0.03,1
TRAK2,0.100349012100016,0.0389449428448287,0.226,0.187,1
RPL18,0.100362679691505,-0.0245651444746602,1,1,1
ATP8B2,0.100440417052505,0.0254843372881872,0.169,0.134,1
MT1F,0.100475619102015,0.0667613389548884,0.239,0.202,1
SGCE,0.100519288079488,0.00686806042038174,0.411,0.353,1
ZNF248,0.100626804783474,0.0401232820354256,0.191,0.156,1
SLC25A48,0.100733832344216,0.0145812521885649,0.033,0.018,1
PARN,0.100758596198413,0.0126915959313385,0.189,0.149,1
TFF1,0.1009111896471,0.0131608256891142,0.008,0.002,1
MBTPS2,0.101051278367681,0.0254322667012878,0.113,0.084,1
WDFY4,0.101052225921315,0.0115255023483834,0.008,0.002,1
MGAT4A,0.10114260974745,0.0123686568025572,0.073,0.05,1
SIRT1,0.101180613822885,0.0269075121765165,0.217,0.177,1
SYT17,0.101187922100544,0.0161383484023401,0.033,0.018,1
MANEAL,0.101193183637583,0.00988750034414508,0.008,0.002,1
SLC6A20,0.101193183637583,0.00988750034414508,0.008,0.002,1
CHST9,0.101193222879011,0.0131608256891142,0.008,0.002,1
C5AR2,0.101193222879011,0.0115255023483834,0.008,0.002,1
MIER3,0.101245216260509,0.0194616258411361,0.119,0.089,1
CNKSR2,0.10125235890718,0.00971506253739194,0.027,0.013,1
CNTRL,0.101267039147663,0.0144685643418299,0.144,0.111,1
SCRG1,0.101304832443592,-0.0208882371134267,0.018,0.033,1
RPS5,0.101314578077566,0.0366520711078566,0.998,0.995,1
HSD17B2,0.101334062412539,0.00988750034414508,0.008,0.002,1
CREG2,0.101334062412539,0.00824681088668507,0.008,0.002,1
SH3RF2,0.101334062412539,0.00824681088668507,0.008,0.002,1
GET4,0.101334062412539,0.00824681088668507,0.008,0.002,1
CNTNAP3,0.101334062412539,0.00824681088668507,0.008,0.002,1
NDST4,0.101334062412539,0.00824681088668507,0.008,0.002,1
ZIM2,0.101334062412539,0.00824681088668507,0.008,0.002,1
MIA,0.1013348085197,0.0341273862384136,0.008,0.002,1
AIP,0.101342094621502,0.0320068587774723,0.491,0.437,1
SPTAN1,0.101379302074882,-0.055830089710052,0.567,0.614,1
TCF20,0.101391877485765,0.0128930744745553,0.166,0.129,1
HPCA,0.101474861862839,0.00660342514295517,0.008,0.002,1
DAB1,0.101474861862839,0.00660342514295517,0.008,0.002,1
LYPD6B,0.101474861862839,0.00660342514295517,0.008,0.002,1
RAB17,0.101474861862839,0.00660342514295517,0.008,0.002,1
CATSPER1,0.101474861862839,0.00660342514295517,0.008,0.002,1
SCN3B,0.101474861862839,0.00660342514295517,0.008,0.002,1
ACOT1,0.101474861862839,0.00660342514295517,0.008,0.002,1
AK7,0.101474861862839,0.00660342514295517,0.008,0.002,1
ALPK3,0.101474861862839,0.00660342514295517,0.008,0.002,1
EME1,0.101474861862839,0.00660342514295517,0.008,0.002,1
NCCRP1,0.101474861862839,0.00660342514295517,0.008,0.002,1
PF4,0.101474861862839,0.00660342514295517,0.008,0.002,1
IRX4,0.101474861862839,0.00660342514295517,0.008,0.002,1
CLEC2L,0.101474861862839,0.00660342514295517,0.008,0.002,1
KLK2,0.101474861862839,0.00660342514295517,0.008,0.002,1
NYNRIN,0.101532407002412,0.0252221564582971,0.128,0.098,1
PCDHGA9,0.101542814592937,0.0143757736154043,0.04,0.023,1
ZNF714,0.101570790033318,0.0252244706115427,0.058,0.038,1
NFIL3,0.101750449356667,0.0650081087879129,0.385,0.341,1
TNFSF11,0.101759290628014,0.00987397430991041,0.008,0.002,1
UNK,0.10182218511736,0.0208741483934079,0.121,0.091,1
ATP1A2,0.101822782978309,-0.00607698939210695,0.035,0.055,1
PAOX,0.101830678628239,0.0175555872754279,0.048,0.03,1
FIBCD1,0.101900954531973,0.00823597230567214,0.008,0.002,1
MMEL1,0.102042933167186,0.00659528284821213,0.008,0.002,1
FOXC2,0.102042933167186,0.00659528284821213,0.008,0.002,1
PLCD4,0.102042933167186,-0.00986576002915066,0.002,0.008,1
FXYD2,0.102042933167186,-0.0131337367937669,0.002,0.008,1
IGKV3-11,0.102042972572745,-0.0163910686640732,0.002,0.008,1
SOBP,0.102045893093025,0.0308054909220469,0.181,0.146,1
LRATD2,0.102106300332071,0.00488281045651229,0.027,0.013,1
ADRA2C,0.102159684158471,-0.0663860522563559,0.478,0.53,1
STAC,0.102176756078461,0.0159998765670339,0.048,0.03,1
ERICH3,0.102184753776266,0.00495189710448223,0.008,0.002,1
RPS10-NUDT3,0.102184753776266,0.00495189710448223,0.008,0.002,1
WSCD2,0.102184753776266,0.00495189710448223,0.008,0.002,1
HAPLN4,0.102184753776266,0.00165700120762954,0.008,0.002,1
TFEC,0.102184753776266,1.36154638995748e-05,0.008,0.002,1
NGF,0.102184753776266,-0.00822775802491232,0.002,0.008,1
LUZP2,0.102184753776266,-0.0115010833698816,0.002,0.008,1
AKR1E2,0.102185148105265,0.00330038695135944,0.008,0.002,1
IGDCC3,0.102185345269708,0.00494107640881946,0.008,0.002,1
ZNF655,0.102186780589385,0.0337072222140766,0.313,0.265,1
CEP131,0.102192095387338,0.0188583635661761,0.066,0.045,1
NFRKB,0.102247763762571,0.0194089466660798,0.124,0.094,1
SYK,0.102247957876753,0.00649962568341757,0.027,0.013,1
FAM240C,0.102326494732784,-0.00658706856745245,0.002,0.008,1
LCNL1,0.102351308766004,-0.0317589957122144,0.025,0.041,1
CXCL8,0.102423124744475,0.291085798994352,0.191,0.157,1
LPAR1,0.102428421608214,0.0533035900697964,0.332,0.288,1
KDM2B,0.102478623027551,0.0213099391090233,0.101,0.075,1
NELFB,0.102537960832249,0.0329095447117339,0.245,0.205,1
UVSSA,0.10257102905194,0.0133189409554725,0.134,0.103,1
FHL3,0.102632670963181,0.0338379960057258,0.287,0.242,1
GLYCTK,0.102633860015297,0.0113189121193663,0.033,0.018,1
AC240274.1,0.102704678252262,0.0176806506757869,0.136,0.104,1
CNNM3,0.102715855021655,0.0108595201387914,0.083,0.058,1
MPZ,0.102898352397432,-0.00657349792888592,0.002,0.008,1
USP54,0.102979150492135,0.012620306004899,0.065,0.043,1
TTC21B,0.103015715468765,0.0390445332792499,0.204,0.167,1
PHAX,0.103167930559206,0.0276575029327762,0.522,0.465,1
CNOT10,0.103229055299466,0.0302303736516855,0.163,0.129,1
MRPL53,0.103297698444553,0.014275465166841,0.056,0.036,1
SMIM8,0.103370419249071,0.0128773152751224,0.176,0.139,1
SUCO,0.103371934842723,0.0159770549823781,0.308,0.258,1
INTS12,0.103424251216948,0.0153039150488115,0.096,0.07,1
PHF6,0.103444004202868,0.015418686280311,0.343,0.29,1
NCOA6,0.103475521981732,0.0267979901657315,0.176,0.141,1
CBR4,0.1035257115159,0.0247460499799943,0.141,0.109,1
SLC34A2,0.10354703665356,0.0929056726727744,0.041,0.025,1
MALT1,0.103597106357689,0.0290917721418235,0.234,0.194,1
CSDC2,0.103609654878614,-0.0220970848004776,0.03,0.048,1
CELSR2,0.103714192576972,0.0175051934476531,0.048,0.03,1
COPS7B,0.103730113575808,0.0163415528905506,0.131,0.099,1
BORCS6,0.103836829532787,0.0147862926494222,0.136,0.104,1
MICOS10,0.103892969599418,0.0516786926263082,0.927,0.921,1
FARS2,0.103900000076812,0.0267505688052862,0.129,0.099,1
TMEM59,0.103915457360953,0.0398577622480103,0.977,0.974,1
XPNPEP1,0.1039635739251,0.0194535010112499,0.194,0.156,1
UCHL5,0.104062422677201,0.0278708219951579,0.245,0.205,1
CTNS,0.104103837562405,0.0266032691542066,0.129,0.099,1
GNPTG,0.104201134690519,0.0300518674237784,0.368,0.32,1
CFAP300,0.104204246285094,0.0228378232870765,0.1,0.073,1
MUTYH,0.104205894443428,0.0186458267940995,0.076,0.053,1
NADK2,0.104209330893692,0.026457688802159,0.128,0.098,1
MYH10,0.104309803834531,0.0387412042407521,0.313,0.265,1
ZNF764,0.104365981506727,0.0184898393578621,0.088,0.063,1
MYO5C,0.104390073883297,0.0178911239695131,0.022,0.01,1
LRRC4,0.104466669908589,0.0130670679456603,0.022,0.01,1
XRN1,0.104505384413347,0.0226893238133706,0.434,0.374,1
RNF146,0.104521304044154,0.0280374278877336,0.322,0.273,1
LONP1,0.104580288075153,0.0228592088582326,0.169,0.134,1
CA11,0.104614015721077,0.0205850110931484,0.058,0.038,1
LSM14B,0.104652373669593,0.0218305960198701,0.148,0.114,1
TMEM234,0.104663963212073,0.0237005094962452,0.128,0.098,1
ZCCHC2,0.104668093098203,0.0230101256781985,0.154,0.121,1
FCGR3A,0.104802840391115,0.0193851045012102,0.022,0.01,1
BCAP29,0.104826218717101,0.0231324149332018,0.149,0.116,1
TCTN1,0.104830302672681,0.0128860649240427,0.28,0.232,1
CRYBG3,0.104866908395292,0.00606715168518224,0.353,0.298,1
CGREF1,0.104956201148666,0.0114450075737924,0.022,0.01,1
SAP25,0.10513857181205,0.00325828257460344,0.033,0.018,1
AC015802.6,0.105183403531594,0.00798613625927704,0.048,0.03,1
CDON,0.105208604991885,0.00815053051817784,0.022,0.01,1
CCDC107,0.105275719359809,0.0436212003066616,0.509,0.47,1
POLR3A,0.10529024468805,0.0257887612875058,0.156,0.123,1
CAPN12,0.105294914392964,-0.0273305356656229,0.01,0.022,1
RPS9,0.105441554586309,-0.0290622454893832,1,1,1
PDE4A,0.105522247977942,0.0330160806943628,0.189,0.154,1
GCNA,0.105536324338964,-0.019464823821653,0.01,0.022,1
EDRF1,0.10553924113368,0.0280657631809266,0.182,0.147,1
ESCO2,0.105557398929788,0.0195582115368697,0.017,0.007,1
ECHDC3,0.105608299499739,0.0275139550439286,0.091,0.066,1
UPF2,0.105627133500093,0.0263761534283055,0.398,0.343,1
NIPA1,0.105706363921703,0.0108454272620356,0.086,0.061,1
CDC42BPA,0.105731290705146,-0.0728931553441882,0.396,0.435,1
USP18,0.105738744113571,0.0192433857097055,0.041,0.025,1
NCOA2,0.10574129712232,0.0245228259446327,0.212,0.174,1
IGKV4-1,0.105749279424277,-0.0211452896663511,0.007,0.017,1
MAP3K10,0.105756089538896,0.0174301988847238,0.058,0.038,1
CD28,0.105871082226695,0.00976734574508327,0.022,0.01,1
TPRG1L,0.105889063291095,0.0351497499887437,0.219,0.18,1
ZNF114,0.105937314658766,0.011477047388605,0.017,0.007,1
CLIC5,0.106118076930013,0.0113973379560143,0.022,0.01,1
MAP3K3,0.10622382366212,0.031091501782681,0.164,0.131,1
RASA1,0.106279271614457,0.0167361080347498,0.192,0.154,1
SPAG8,0.106320908159509,0.00984705517767379,0.017,0.007,1
VAV1,0.106320908159509,0.00984705517767379,0.017,0.007,1
SSPN,0.106371587686594,-0.047840730301713,0.766,0.856,1
MEIS3,0.106404853564526,0.0280437563808245,0.237,0.197,1
SH3PXD2A,0.106438200955011,-0.0387451150711452,0.632,0.695,1
RIOK2,0.106554847538024,0.0336708694534936,0.189,0.154,1
NAP1L4,0.106574878394079,0.0182014962247252,0.551,0.503,1
ELP4,0.106613058165682,0.0132345545500722,0.141,0.108,1
ADSL,0.106620192295146,0.0173828435130936,0.161,0.126,1
PITPNM1,0.106620204489801,0.0294976271805713,0.128,0.098,1
FBH1,0.106639654347112,0.0253341197344595,0.27,0.228,1
SH2D3A,0.106697562013912,0.0081610891768058,0.022,0.01,1
SUMO3,0.106711396513162,0.038087742832543,0.61,0.576,1
QRICH1,0.106721856557015,0.027046235212449,0.167,0.134,1
LSM7,0.106742675065484,0.0428373050629199,0.755,0.78,1
RND1,0.106903665729514,0.00983366164487499,0.017,0.007,1
C11orf65,0.106903665729514,-0.0130611712663921,0.007,0.017,1
SLC12A9,0.106958449812846,0.0167175268333506,0.098,0.071,1
NTHL1,0.106975422156723,0.0261981101237471,0.294,0.248,1
CRISPLD2,0.107008302610888,-0.0633526221035833,0.662,0.724,1
HACD2,0.107033827947468,0.0217149802522283,0.153,0.119,1
FBLN5,0.107052713148334,-0.0723121302655501,0.415,0.449,1
AC013394.1,0.107128448365974,0.0215810319275349,0.09,0.065,1
HDAC5,0.107210264462495,0.0284682586582863,0.217,0.179,1
SETD7,0.107220337021114,0.0419593802316519,0.406,0.356,1
LAX1,0.107290275887427,0.00820366943394382,0.017,0.007,1
RAB4B,0.107290275887427,0.00820366943394382,0.017,0.007,1
KCNJ14,0.107290275887427,0.00820366943394382,0.017,0.007,1
DNAJC22,0.107290275887427,-0.0146832316382601,0.007,0.017,1
LEPR,0.10729095249374,0.116892264785214,0.169,0.137,1
RPS7,0.107424964200108,-0.0268014151271809,1,1,1
ZHX1,0.107455091257141,0.0198296017872751,0.401,0.348,1
METTL17,0.107490361669089,0.0161921408267426,0.133,0.101,1
JAKMIP3,0.107677751278717,-0.0098091358800147,0.007,0.017,1
DAB2,0.107723498460892,-0.0570837680881844,0.725,0.791,1
LCN12,0.10787774990057,0.00491433307793586,0.017,0.007,1
HMGB2,0.107888541249229,0.17019227889155,0.418,0.364,1
PRDM10,0.107938961101103,0.0176063026153076,0.041,0.025,1
HTT,0.1079477365046,0.026349613798001,0.24,0.2,1
BAX,0.108123734171823,0.0492651562317179,0.629,0.621,1
FADD,0.108245604275831,0.0218305960198701,0.154,0.121,1
CHAF1B,0.108266394822811,0.00492497797224561,0.017,0.007,1
GTF3C3,0.108289606629308,0.0251874986178236,0.128,0.098,1
TRAPPC1,0.108327696703894,-0.0523217597149394,0.609,0.669,1
ECPAS,0.108394748803837,0.00764145952287004,0.308,0.258,1
CPLANE1,0.108562923386321,-0.00351096895081301,0.245,0.199,1
METAP1D,0.108623936975437,0.0191039148113503,0.05,0.031,1
ETFRF1,0.108624283884985,0.0328345864072556,0.32,0.273,1
CD96,0.108755033219294,0.0140219191785795,0.056,0.036,1
EBPL,0.108787120034634,0.0505228684695689,0.652,0.641,1
TPM1,0.108797467345229,-0.00822392777397352,0.837,0.882,1
PLEKHG4B,0.10882495626698,0.0144163449613895,0.041,0.025,1
ATAD2,0.109134688767808,0.0491821430704748,0.116,0.088,1
SIRT6,0.109169629310098,0.0221255520630243,0.129,0.099,1
CD248,0.109194262173167,0.0626624614171769,0.504,0.47,1
TMEM47,0.109208207411596,0.0340922769607834,0.37,0.321,1
RALGAPA2,0.109267991258085,0.0262358114725174,0.081,0.058,1
CLIC1,0.109455049462717,0.0506088163729144,0.955,0.96,1
IL13RA1,0.109501400776335,0.0313458227355512,0.376,0.328,1
ACTR3B,0.109528021265318,0.0144367278540283,0.041,0.025,1
ITPRIP,0.109550074961279,0.0248128838706496,0.128,0.098,1
ITGAE,0.10956410328691,0.0286856735955487,0.371,0.323,1
GOLGA7,0.10968921823565,0.0110565482191339,0.456,0.389,1
BCL7C,0.109726830339587,-0.0556810425950797,0.643,0.694,1
SNAI1,0.109763396133551,0.0198945887574105,0.09,0.065,1
ZNFX1,0.109801243867944,0.018270801870285,0.255,0.212,1
BST1,0.109892101350692,-0.0369467914807813,0.121,0.152,1
BSDC1,0.109946300788635,0.021533431965225,0.29,0.243,1
HP,0.109994733853478,0.041630348616208,0.028,0.015,1
TMEM267,0.110068949936615,0.0290559753957441,0.095,0.07,1
CC2D1B,0.110259193958077,0.011105890405562,0.058,0.038,1
ZNF219,0.110348745526492,0.0253267452935341,0.118,0.089,1
ARCN1,0.110447720160246,0.0357459767429168,0.536,0.492,1
C19orf48,0.110511436930019,0.0271685888650381,0.235,0.195,1
GHDC,0.110570906935319,0.0359460746862615,0.159,0.127,1
GJB6,0.110584872408422,0.0178124414299147,0.028,0.015,1
PVR,0.11063780470439,0.0126375036910736,0.058,0.038,1
TTL,0.110768535383528,0.0221076116789203,0.192,0.156,1
FITM2,0.110819264392579,0.0204958629040356,0.06,0.04,1
CASKIN2,0.110839121029241,0.016971236180672,0.09,0.065,1
C6orf132,0.110969406298413,0.00793645669247253,0.058,0.038,1
CLASP1,0.110994688079524,0.0363586094005612,0.177,0.144,1
SIN3B,0.111018491413134,0.0432754911901443,0.24,0.204,1
SEPTIN7,0.111242087836565,-0.0523275925063094,0.992,0.995,1
PPP1R12C,0.111284097584882,0.0365130767166079,0.219,0.184,1
PDGFA,0.111317523996529,0.0399391877786464,0.194,0.157,1
NUDT1,0.111320904271273,0.0550484430020262,0.367,0.323,1
PPP1R13L,0.111338921701139,0.00918149118624503,0.096,0.07,1
TBCK,0.111402764700211,0.0220956688849035,0.131,0.101,1
POLH,0.11151031994056,0.0237005094962452,0.119,0.091,1
CEBPZ,0.111532814382524,0.0396918149468564,0.494,0.45,1
TP53AIP1,0.111648215137075,0.0301850848221676,0.035,0.02,1
ABCD2,0.111662184395611,0.0200907028964675,0.08,0.056,1
U2AF1,0.111686531262803,0.0310936735027593,0.073,0.051,1
MOB3C,0.111761862057325,0.0242994779573893,0.104,0.078,1
EVC2,0.111856272232226,0.0209597534621582,0.116,0.088,1
STRIP1,0.111865053699196,0.0254322667012878,0.119,0.091,1
LRRC4C,0.111987945610727,0.0244716789738008,0.093,0.068,1
TMEM74B,0.111996222295017,0.00954970200653851,0.041,0.025,1
CNPY2,0.112099216662047,0.0396362492728458,0.751,0.74,1
SSH2,0.11210774571198,0.034921094848142,0.141,0.111,1
SCAF1,0.112248959824401,0.0253185087057878,0.179,0.144,1
DHX16,0.112301461496599,0.0325112260305626,0.201,0.164,1
TNFSF4,0.112436671726347,0.0192715479086117,0.028,0.015,1
ULK4,0.112440874756917,0.0230101256781985,0.148,0.116,1
RASL11A,0.112472751165519,-0.0541763507026108,0.299,0.336,1
AGAP5,0.112487341131157,0.0144982691559542,0.035,0.02,1
GPR157,0.112554037876049,0.0189394423563775,0.06,0.04,1
B3GNT2,0.112566828660358,0.0435678968232662,0.224,0.187,1
TENT5B,0.112572578153741,0.0129931549939659,0.028,0.015,1
GASK1A,0.112572578153741,-0.0161572350674975,0.015,0.028,1
DMAC2L,0.112591378160852,0.00165700120762954,0.186,0.146,1
FGFBP3,0.112675353924825,0.0129383456716693,0.035,0.02,1
PIGW,0.112675353924825,0.0129383456716693,0.035,0.02,1
MBD5,0.112716656226498,0.0287379598103003,0.244,0.204,1
WDR48,0.112818893152976,0.023111936208889,0.335,0.285,1
ATG16L2,0.112831359088053,0.016854862117061,0.091,0.066,1
STK38,0.113003099760257,0.031550531485772,0.196,0.161,1
AKR1A1,0.113046970247891,0.0570138320892056,0.594,0.566,1
SLC25A29,0.113081955141181,0.0348730512161596,0.144,0.114,1
SP140,0.113105102969776,0.0145604060435372,0.028,0.015,1
UBQLN4,0.113148372319843,0.0264260693200383,0.071,0.05,1
PPP1CB,0.113162034460432,-0.0835821112507759,0.743,0.796,1
OR7C1,0.113240882436914,-0.0145508090192239,0.015,0.028,1
KRT19,0.113308642197251,0.349645679890402,0.415,0.492,1
PTTG1IP,0.113334574205502,-0.0714076740335148,0.806,0.859,1
DGKD,0.113378975500271,0.0332623406229604,0.098,0.073,1
TMEM215,0.113394619306033,0.042538606469758,0.093,0.068,1
SLCO3A1,0.113434264586389,0.0681634986490179,0.484,0.442,1
LDHB,0.113533407233298,0.0396162237737097,0.874,0.873,1
TPBG,0.113604260597252,0.115041013079697,0.63,0.659,1
HUWE1,0.113667841782999,0.0142724038377038,0.481,0.43,1
CD3G,0.113672587822039,0.0487749241846994,0.081,0.058,1
USP31,0.113763375375282,0.0226276255219343,0.227,0.187,1
WDR75,0.114024893847518,0.0309682412479067,0.174,0.141,1
SPSB1,0.114068474856685,0.0289811054821837,0.191,0.156,1
TEAD2,0.114167529645683,0.040097784515058,0.227,0.192,1
PRMT3,0.114188276525667,0.0229667877943806,0.095,0.07,1
DDX46,0.114398817651766,0.015909023914831,0.768,0.76,1
TCIM,0.114400532815407,0.0438107584612135,0.72,0.724,1
RAB33B,0.11449380134254,0.034400139779544,0.163,0.131,1
PROK1,0.114599153460627,0.052800359317817,0.106,0.081,1
NAT14,0.11464581412318,0.0151293421483965,0.31,0.26,1
NDUFS7,0.114645937000236,-0.0370908507891393,0.584,0.636,1
CILK1,0.1147109099416,0.0285989771630527,0.254,0.214,1
CNPPD1,0.114771060414006,0.0242249547726599,0.169,0.136,1
SERPINB4,0.114797520158777,0.130198086830563,0.119,0.093,1
EIF2AK3,0.115023525645527,0.0238966131354679,0.119,0.091,1
ZSWIM7,0.115090428006788,0.0265635404219851,0.403,0.354,1
LRRC75A,0.11511509255155,-0.030253811073424,0.209,0.167,1
ADAMTS1,0.115175014440907,-0.0148552418648608,0.272,0.23,1
FAM168B,0.115214939081583,0.0260955164773605,0.247,0.207,1
P4HA1,0.115289594112639,0.0608877451379546,0.529,0.492,1
CHST15,0.115386277257423,0.01560422868848,0.164,0.129,1
KAT2B,0.11542015449589,0.0198393202908199,0.093,0.068,1
ZNF428,0.115612945482983,0.0242994779573893,0.723,0.704,1
PLD1,0.115622358444187,0.0384362527109259,0.153,0.121,1
ZNF330,0.115634341183847,0.0301563393367468,0.252,0.21,1
MAD2L1BP,0.11566597855639,0.0137783617399744,0.101,0.075,1
WBP2,0.115685187054643,0.022078131271106,0.317,0.27,1
SNCG,0.115706047485351,0.0257183123677468,0.07,0.048,1
SLAMF8,0.1157411133999,0.00972807004142105,0.028,0.015,1
ZNF680,0.115784649588979,0.0208094334223857,0.191,0.154,1
NDUFB7,0.11579817594236,0.0443345777135475,0.851,0.859,1
NEU1,0.115810755735552,0.129346993263544,0.516,0.492,1
CACUL1,0.115872863227112,0.0291997258452118,0.232,0.192,1
PLAGL1,0.115888784980825,0.00497375383362347,0.357,0.298,1
ARHGAP23,0.116002079904197,0.0324717642516393,0.177,0.144,1
CEP68,0.116060471387054,0.0238366449186048,0.235,0.195,1
TCEAL9,0.11606760314163,0.0376536890707209,0.784,0.793,1
ANKMY2,0.116266779599764,0.0164501703854602,0.114,0.086,1
TNK2,0.11632245163628,0.0200624287503448,0.081,0.058,1
ASB7,0.116351976906559,0.018438478169633,0.093,0.068,1
GNAI2,0.116371678625481,0.0277044699320634,0.846,0.866,1
PDLIM3,0.11642179598764,0.0533806190616211,0.081,0.058,1
RMDN1,0.116463895313208,0.0196755067103079,0.257,0.215,1
PLAGL2,0.116579511061141,0.0155354043797071,0.081,0.058,1
EID2B,0.116797145937095,0.0246465194323281,0.085,0.061,1
TRIM13,0.116841276284485,0.0214351489992731,0.277,0.232,1
TMEM63B,0.116908537220928,0.018593510738528,0.083,0.06,1
RFLNB,0.117168633241909,0.056741442648449,0.189,0.157,1
MMP1,0.117277126903918,0.249959112157994,0.03,0.017,1
MAT2B,0.117416697267752,0.00803050907972158,0.255,0.212,1
GGA3,0.117428020669769,0.0182862581791641,0.093,0.068,1
AP2A2,0.11748482673846,0.0323559880964361,0.323,0.28,1
PPARA,0.117516982458959,0.00302592681497107,0.187,0.149,1
TSTD2,0.117586969169,0.0224477708767033,0.184,0.149,1
ANGEL1,0.117636381573564,0.009343434131786,0.08,0.056,1
NOS1AP,0.117688629966332,0.0469532761228057,0.119,0.093,1
CLP1,0.117706104103349,0.0156650123637403,0.071,0.05,1
MIGA1,0.117732924217084,0.0107185518852042,0.237,0.194,1
CCDC146,0.11785058594124,0.0236704687448084,0.053,0.035,1
IRGQ,0.117972380159341,0.0177509842808925,0.133,0.103,1
KDELR1,0.11799216133719,-0.0478289860052468,0.922,0.942,1
CENPL,0.118013256066088,0.0173805955870863,0.051,0.033,1
SCRN2,0.118025833344995,0.016798377883992,0.191,0.154,1
BASP1,0.118101046512771,-0.0164293998716781,0.484,0.555,1
KAT8,0.118137544915942,0.0255177823345362,0.176,0.142,1
RCN1,0.118158012065905,0.0318941069557654,0.761,0.75,1
GATB,0.118164431517148,0.0174053581757686,0.061,0.041,1
TMEM245,0.118177138716144,0.0199613560696429,0.294,0.247,1
RPL13A,0.118385862457868,0.033452930600268,1,1,1
SDCBP2,0.118386400584767,0.00963788953864244,0.043,0.026,1
HLF,0.118517132497355,0.0204958629040356,0.053,0.035,1
RILPL2,0.118518751942826,-0.0201683958973048,0.498,0.573,1
FOXF1,0.118613087587507,0.0170182863691166,0.081,0.058,1
SGSM2,0.118659906268223,-0.0341143238606534,0.086,0.113,1
ZNF70,0.118727026002748,0.014275465166841,0.051,0.033,1
FAS,0.118743516798999,0.0424789957278846,0.36,0.315,1
WDCP,0.118842231214255,0.015797063981442,0.061,0.041,1
CCDC102A,0.118869591460855,0.0283608576550575,0.231,0.194,1
CTDNEP1,0.118915805373848,0.0384333621991753,0.458,0.407,1
GLO1,0.118932236805418,0.0410662335432957,0.511,0.46,1
SYTL2,0.118998716978678,0.0505152875883349,0.141,0.111,1
PCDHGC3,0.11906261670786,0.0315950888519354,0.146,0.116,1
GFPT2,0.119139794621163,0.0235716839130241,0.121,0.093,1
DYRK1B,0.119208117834581,0.0182361300105408,0.106,0.079,1
EIF1AD,0.11947568517507,0.0153454278682068,0.093,0.068,1
BACE1,0.119476841098164,0.0547860260915082,0.405,0.368,1
NDUFB3,0.119484983285621,0.0428416669703823,0.657,0.649,1
MESP1,0.119523276773079,0.0111657891766569,0.043,0.026,1
TCF19,0.119581211209208,0.0195001347752137,0.023,0.012,1
ANKZF1,0.119847390825503,0.0103401237810904,0.139,0.108,1
ZNF566,0.119852523959152,0.0324738198536174,0.134,0.106,1
L1TD1,0.119939671060428,-0.00278416079233854,0.081,0.058,1
JRK,0.120049070018312,0.0173313033010727,0.061,0.041,1
RASIP1,0.120049070018312,0.0173313033010727,0.061,0.041,1
MRPS31,0.120145003103894,0.018383795012943,0.323,0.273,1
TEAD1,0.120321101355233,-0.0478411570775434,0.531,0.586,1
LIG4,0.12042929963153,0.0278728433385224,0.075,0.053,1
ANXA3,0.120625922283088,0.0242750897954018,0.023,0.012,1
RAC1,0.120675691873869,0.0342058062457844,0.975,0.967,1
GALNT15,0.120707075208924,0.0265302659527693,0.104,0.078,1
ZNF264,0.120731489708251,0.0196505662556419,0.186,0.151,1
CNEP1R1,0.120849272821427,0.01390830298815,0.081,0.058,1
DDX6,0.120914605114016,0.0203666208643577,0.504,0.442,1
ZNF660,0.120916577920727,0.0136511479934488,0.103,0.076,1
CNNM4,0.121241887414105,0.00640009310364231,0.051,0.033,1
NPC1,0.121267345521191,0.0016570012076296,0.133,0.101,1
C12orf76,0.121296399174431,-0.0546959353435023,0.226,0.26,1
PTPN21,0.121441977740482,0.0117217878237701,0.153,0.119,1
PNMA2,0.121460843753957,0.0284513543451502,0.055,0.036,1
C2orf49,0.121644520977988,0.00740744833606732,0.363,0.3,1
GTF2IRD1,0.121781133102669,0.0172579416501092,0.063,0.043,1
MARK1,0.121803093558253,0.0178457285575478,0.119,0.091,1
TYW5,0.121892113413198,0.0180630365947394,0.108,0.081,1
FBXL5,0.121907658996182,0.0172301746705995,0.373,0.32,1
RMI2,0.121914588945829,0.020765862905676,0.045,0.028,1
MSTO1,0.121950612547975,0.0140410604073511,0.071,0.05,1
BTG1,0.121955578498838,0.0762465849426242,0.947,0.95,1
