,p_val,avg_logFC,pct.1,pct.2,p_val_adj
SPPL3,0.25961618973482,0.0227800164659947,0.135,0.114,1
PEX26,0.259682178303054,0.0215580095663237,0.081,0.064,1
OTUB1,0.259727347658219,-0.0170388083811114,0.117,0.14,1
ERCC4,0.260446075830281,0.0237900925901143,0.113,0.093,1
EZH1,0.260506444116686,-0.0123400434589621,0.146,0.173,1
LYAR,0.260518088734134,0.0246376780997376,0.117,0.097,1
NSFL1C,0.260547421758192,0.0239502916141851,0.14,0.118,1
MAP4,0.260558898813956,0.0714298396064966,0.597,0.599,1
MEX3C,0.260560582861113,0.02095758925408,0.106,0.087,1
CNOT1,0.260592590412802,0.0370927047374395,0.158,0.136,1
MSL3,0.261211464229486,-0.0225019802277067,0.11,0.132,1
LEMD3,0.261211761579914,0.0212828231257747,0.101,0.083,1
FBXL4,0.261220786498046,0.019104020604757,0.086,0.068,1
FAM120AOS,0.261315376331004,0.0410246059444972,0.255,0.231,1
CEL,0.26145060937809,0.0117186386143192,0.009,0.004,1
EPYC,0.26145060937809,0.0117186386143192,0.009,0.004,1
HNRNPF,0.261456060276513,0.036178890135697,0.369,0.343,1
ZMAT5,0.26170150472104,-0.0108217676714012,0.088,0.109,1
MICAL3,0.261774177886848,-0.0134823260979459,0.029,0.042,1
ARMT1,0.261965691706784,-0.0247453330814262,0.119,0.142,1
MYO15A,0.262280290268671,0.00727418685389517,0.009,0.004,1
KCNC3,0.262280290268671,0.00727418685389517,0.009,0.004,1
MAP2K6,0.262321075217182,-0.0156947556113887,0.034,0.047,1
ARSG,0.262406037083812,-0.0114952757028574,0.095,0.117,1
SMG5,0.262464012116313,0.00816354067674667,0.052,0.038,1
ULK2,0.262683759479767,0.0206969611867876,0.122,0.101,1
SLC44A1,0.262751885912102,0.0363970660907264,0.273,0.249,1
UBN2,0.26276482153646,0.0230032457010223,0.171,0.147,1
BRPF1,0.262777759242696,-0.0138059444833916,0.032,0.045,1
MATN3,0.262782463237679,-0.0109666015006988,0.025,0.037,1
CLN8,0.2628234852952,-0.0147677573300857,0.038,0.052,1
ZNF234,0.2628234852952,-0.0147677573300857,0.038,0.052,1
IFT43,0.262967246317096,-0.0274847117455039,0.194,0.22,1
ZFAND1,0.26297049058582,-0.0209795237042517,0.142,0.166,1
ENTPD4,0.262976260587864,0.0270846470789247,0.135,0.114,1
PPFIA4,0.263111508010977,0.00504453152662595,0.009,0.004,1
OR2L2,0.263111508010977,0.00504453152662595,0.009,0.004,1
AP1S3,0.263111508010977,0.00504453152662595,0.009,0.004,1
C4orf36,0.263111508010977,0.00504453152662595,0.009,0.004,1
NIM1K,0.263111508010977,0.00504453152662595,0.009,0.004,1
PKD2L2,0.263111508010977,0.00504453152662595,0.009,0.004,1
JAKMIP2,0.263111508010977,0.00504453152662595,0.009,0.004,1
N4BP3,0.263111508010977,0.00504453152662595,0.009,0.004,1
XRCC2,0.263111508010977,0.00504453152662595,0.009,0.004,1
RADX,0.263111508010977,0.00504453152662595,0.009,0.004,1
ENHO,0.263111508010977,0.00504453152662595,0.009,0.004,1
DAGLA,0.263111508010977,0.00504453152662595,0.009,0.004,1
PDE1B,0.263111508010977,0.00504453152662595,0.009,0.004,1
PPP1R36,0.263111508010977,0.00504453152662595,0.009,0.004,1
NPIPA5,0.263111508010977,0.00504453152662595,0.009,0.004,1
GINS3,0.263111508010977,0.00504453152662595,0.009,0.004,1
GDPD1,0.263111508010977,0.00504453152662595,0.009,0.004,1
S1PR5,0.263111508010977,0.00504453152662595,0.009,0.004,1
ZNF20,0.263111508010977,0.00504453152662595,0.009,0.004,1
TMEM221,0.263111508010977,0.00504453152662595,0.009,0.004,1
ZNF492,0.263111508010977,0.00504453152662595,0.009,0.004,1
KCNJ14,0.263111508010977,0.00504453152662595,0.009,0.004,1
ZNF772,0.263111508010977,0.00504453152662595,0.009,0.004,1
TEX11,0.263111508010977,0.00504453152662595,0.009,0.004,1
PLP1,0.263111508010977,0.00504453152662595,0.009,0.004,1
NOG,0.263111508010977,0.00504453152662595,0.009,0.004,1
SCGB3A1,0.263113203031141,0.0154396236130701,0.009,0.004,1
PYGO1,0.26316952035779,0.0251219379110759,0.135,0.114,1
ARL6,0.263211293518498,-0.012225254907895,0.029,0.042,1
NEK9,0.263318751428383,-0.0193525942313807,0.095,0.115,1
TCEAL7,0.263562874534729,0.0298821556494598,0.212,0.186,1
GSR,0.263575290125661,-0.0132863484709837,0.05,0.066,1
NEK4,0.263822606294301,-0.0138439174845923,0.041,0.055,1
CAMKMT,0.264211100859012,0.0129767713035696,0.036,0.025,1
NUDT18,0.264506283648899,-0.013523202097881,0.038,0.052,1
LHPP,0.264553510376891,-0.0126489511375349,0.047,0.063,1
TTC33,0.264728987661479,0.0169090007280799,0.11,0.09,1
LTBP2,0.264753069011004,0.0907016089807854,0.45,0.439,1
PHLDB2,0.264767215675577,-0.0227337702270063,0.264,0.295,1
SSU72,0.264913295881537,-0.026550568753707,0.297,0.329,1
NKAP,0.264959646741008,-0.0184424986085297,0.207,0.237,1
PDHA1,0.264982605724076,0.0317645832140653,0.149,0.127,1
VTI1A,0.265071990896144,0.0194206556956772,0.077,0.06,1
SMAD4,0.265173829104039,0.0269977328621418,0.225,0.199,1
ENKD1,0.265381680396433,0.0170357675406981,0.086,0.068,1
C1orf174,0.265443933507682,-0.0102632279842431,0.088,0.109,1
PKD2,0.265621105102355,0.0408069793925136,0.32,0.295,1
SPRTN,0.265787834099541,0.0178003987963154,0.081,0.064,1
AGAP5,0.266073933892824,0.0110632490132712,0.025,0.016,1
TMA16,0.266093257960327,0.032101497343025,0.185,0.161,1
CEP57,0.266100909142689,0.0348051230215815,0.255,0.231,1
PDE4D,0.2662290342858,0.0143142056001411,0.09,0.072,1
SUGP1,0.266468779185099,-0.0116249185370313,0.032,0.045,1
DOK4,0.266482570962084,0.0161894696619699,0.086,0.068,1
PPP1CA,0.266565312255984,-0.0293556196813156,0.191,0.218,1
H2AC20,0.26667355879169,0.0432704601304731,0.268,0.246,1
RUNDC1,0.266798139158969,-0.0100394616879149,0.029,0.042,1
CSNK1G3,0.26686548548504,0.0276272169481038,0.189,0.165,1
TAB3,0.267034539793487,-0.0119517693325543,0.034,0.047,1
LY6K,0.267216371224376,0.0140425142398533,0.018,0.01,1
MAGI3,0.267368624450688,0.0166560389661169,0.086,0.068,1
PLVAP,0.267568161964441,-0.0328089709421296,0.005,0.01,1
PXK,0.267694204941034,0.0347832164967223,0.257,0.232,1
RER1,0.267845187291644,-0.0249220244601038,0.426,0.456,1
PHF12,0.267921797068388,0.0188644422614931,0.101,0.083,1
TTL,0.267934240792337,0.0229757534103171,0.108,0.089,1
PON3,0.26793990215521,0.00886785844983569,0.025,0.016,1
L3MBTL4,0.26793990215521,0.00886785844983569,0.025,0.016,1
TNFSF9,0.26793990215521,0.00886785844983569,0.025,0.016,1
N6AMT1,0.267992730215493,0.0181853250876845,0.077,0.06,1
CCAR1,0.268082084452136,-0.020776354260237,0.209,0.239,1
ATXN2,0.268178710320425,0.0322731244053029,0.304,0.277,1
AC087721.2,0.268275754687214,0.0104224914984728,0.036,0.025,1
FKBP4,0.268315125065121,0.0279497839047651,0.167,0.144,1
PTPRB,0.268509008205543,-0.0085266277151257,0.005,0.01,1
PPP1R1A,0.268524903106895,0.0171323097216608,0.018,0.01,1
C15orf65,0.268647524174943,0.00952726234456987,0.036,0.025,1
H2BC11,0.268707868028135,0.00963722077193672,0.018,0.01,1
FANCB,0.268707868028135,0.00963722077193672,0.018,0.01,1
ZFPM2,0.268707868028135,0.00963722077193672,0.018,0.01,1
BMF,0.268707868028135,0.00963722077193672,0.018,0.01,1
VMA21,0.268762151557906,0.0248107274019158,0.153,0.131,1
KIAA1586,0.268855365380951,-0.0156431725645141,0.124,0.148,1
H1-3,0.26894549682213,-0.0144808959800042,0.025,0.037,1
ATG9A,0.26897995345558,-0.00723212915247989,0.005,0.01,1
GCNA,0.26897995345558,-0.00723212915247989,0.005,0.01,1
CLEC4E,0.26897995345558,-0.00723212915247989,0.005,0.01,1
DYNLRB2,0.26897995345558,-0.00723212915247989,0.005,0.01,1
SPC24,0.26897995345558,-0.00723212915247989,0.005,0.01,1
SCNN1B,0.26897995345558,-0.0085266277151257,0.005,0.01,1
ZNF160,0.269131421271002,-0.0230963338856194,0.106,0.127,1
CCDC50,0.269234246971377,-0.0125062906760305,0.333,0.372,1
TEP1,0.269292280916641,0.0182646366632505,0.045,0.033,1
AMY2B,0.269451136287175,-0.00593595269103319,0.005,0.01,1
GJA5,0.269451136287175,-0.00593595269103319,0.005,0.01,1
NMU,0.269451136287175,-0.00593595269103319,0.005,0.01,1
FHDC1,0.269451136287175,-0.00593595269103319,0.005,0.01,1
SPATA6L,0.269451136287175,-0.00593595269103319,0.005,0.01,1
JAKMIP3,0.269451136287175,-0.00593595269103319,0.005,0.01,1
PTGDR,0.269451136287175,-0.00593595269103319,0.005,0.01,1
MYOM1,0.269451136287175,-0.00593595269103319,0.005,0.01,1
TINCR,0.269451136287175,-0.00593595269103319,0.005,0.01,1
PRPH2,0.269451136287175,-0.00593595269103319,0.005,0.01,1
CCNA1,0.269451136287175,-0.00593595269103319,0.005,0.01,1
TEX26,0.269451136287175,-0.00593595269103319,0.005,0.01,1
TMEM117,0.269665345885861,0.00757836761996391,0.025,0.016,1
ARC,0.269671756725644,0.00719975418822676,0.025,0.016,1
H1-5,0.269927993533134,-0.0229647289634055,0.005,0.01,1
TRANK1,0.269984485585662,0.0302071237825422,0.104,0.085,1
COQ5,0.270062430086061,-0.0166774279037701,0.07,0.088,1
ARMC9,0.270191154191656,-0.0184607542791979,0.144,0.169,1
TCEANC2,0.270194855123884,-0.00944863911443571,0.032,0.045,1
TTC39A,0.270204772726869,0.00742727512113402,0.018,0.01,1
TAS2R14,0.270204772726869,0.00742727512113402,0.018,0.01,1
ARL17A,0.270204772726869,0.00742727512113402,0.018,0.01,1
SMG8,0.270204772726869,0.00742727512113402,0.018,0.01,1
SAMD3,0.270464314415427,0.00990852907309144,0.025,0.016,1
SORBS1,0.270599403201849,-0.0169911337130373,0.072,0.09,1
SLC6A1,0.270638000087417,-0.00757981012392603,0.005,0.01,1
SSH2,0.270716948629033,0.0217861117570938,0.059,0.045,1
NEU3,0.270762254739231,-0.00827016758390498,0.011,0.02,1
GABRD,0.270762254739231,-0.00827016758390498,0.011,0.02,1
AOAH,0.270875230153636,-0.00499248655897504,0.005,0.01,1
TRMU,0.271006166244349,0.0236219937871753,0.083,0.067,1
CCNL2,0.271149919254346,0.0246187484454874,0.245,0.219,1
GALNT11,0.271284474559794,-0.0151846332302743,0.16,0.186,1
GPR171,0.271712403202967,0.00613109865968731,0.018,0.01,1
BX255925.3,0.271712403202967,0.00613109865968731,0.018,0.01,1
FAM53B,0.27172902411139,-0.00819472045484196,0.032,0.045,1
RETREG1,0.271808733046846,-0.0120031027172323,0.083,0.104,1
CCDC92,0.271837236541753,-0.0213265263326406,0.119,0.142,1
AMPD3,0.271954700154336,-0.00316326329947503,0.027,0.039,1
PPP1R3D,0.272094935118597,-0.00952425634007598,0.041,0.055,1
STT3B,0.272242802997132,0.0435589974333194,0.187,0.165,1
ZBTB24,0.272465214698155,0.0178127884816548,0.117,0.097,1
ITGB2,0.272499510943786,0.0128183035227431,0.041,0.029,1
ZBTB8A,0.272589927854794,0.0200084796491995,0.092,0.075,1
KIAA1191,0.272714485794668,-0.0151892010150586,0.072,0.09,1
TRMT10C,0.272835328496019,-0.0173718368018937,0.173,0.201,1
MTX3,0.272906658362907,0.0144884632063583,0.081,0.064,1
CSF3R,0.272920170496582,-0.015737330090124,0.032,0.045,1
LARP1B,0.273065696039753,0.0208706698083833,0.14,0.118,1
EDEM3,0.273142665790668,-0.0224334236856719,0.131,0.153,1
CYC1,0.273261089426955,0.0377507325986217,0.23,0.207,1
ZNF620,0.273300706727998,-0.00604547256179374,0.011,0.02,1
CDCP1,0.273300706727998,-0.00604547256179374,0.011,0.02,1
FBXO10,0.273300706727998,-0.00604547256179374,0.011,0.02,1
RRAS2,0.27341652027841,0.0172520539046857,0.068,0.052,1
TGS1,0.27362565117982,0.0294590798823682,0.158,0.136,1
GNPAT,0.273644142988388,-0.0166774279037701,0.068,0.085,1
DENND5A,0.273659491334132,-0.00813792148960088,0.083,0.104,1
LARP4B,0.27382516045452,0.0191744824823938,0.092,0.075,1
GTPBP2,0.274085544940056,0.0196741785539501,0.059,0.045,1
DOK2,0.274156929472273,-0.00639311132872683,0.011,0.02,1
ZNF595,0.274320760300069,0.0163935589401118,0.068,0.052,1
PLXDC1,0.274850916684351,-0.0298411686868935,0.155,0.178,1
RBM8A,0.274928440842642,0.0500259309433432,0.394,0.376,1
P2RY13,0.275005240444554,-0.00511023751583765,0.011,0.02,1
NECTIN2,0.275145184019023,-0.0244650622626857,0.207,0.235,1
WBP1L,0.275301562773157,-0.0249620060685692,0.169,0.194,1
PAIP2,0.275554208616447,0.0381210284370248,0.39,0.368,1
PDGFRL,0.275618343091987,0.0319716366375459,0.252,0.227,1
FILIP1,0.275826090753564,-0.00329370658943979,0.029,0.042,1
DEPTOR,0.275855014210029,-0.00382571582348097,0.011,0.02,1
CRYZ,0.275913140804825,0.0171679115778905,0.059,0.045,1
LARP6,0.27633125712682,0.0263450988522754,0.144,0.123,1
PKD1,0.27640747375492,-0.0201527630704891,0.133,0.156,1
TOB1,0.276442857460656,0.0385488964590545,0.155,0.135,1
SLC35C1,0.276501065666823,0.015340372955453,0.05,0.037,1
GIT1,0.276697707330867,0.0163038569879789,0.059,0.045,1
PDE4B,0.276706722335925,-0.0117568185570075,0.124,0.148,1
ITGA11,0.276762268163538,0.0555143843005972,0.187,0.168,1
ANAPC1,0.277149914550918,0.0158240489020046,0.054,0.041,1
VPS26A,0.277210408739927,0.01996358969691,0.207,0.181,1
TAF6,0.277350525658164,-0.0234593761840343,0.095,0.114,1
ZNF629,0.277482463390863,0.015436884078435,0.059,0.045,1
PTP4A2,0.277579927964991,0.0438188356177633,0.437,0.414,1
PDLIM3,0.277622654175512,0.0167872894676093,0.072,0.056,1
RNASEH2B,0.277630503145141,0.0340620799543291,0.149,0.128,1
STMP1,0.278008934531017,0.0468189397143239,0.279,0.261,1
FAM43A,0.278079246104914,-0.0214575937098007,0.079,0.097,1
CD248,0.27833702784013,0.00367413269649447,0.358,0.412,1
KIAA1958,0.278599237345461,-0.0187900371207333,0.059,0.075,1
PLEKHJ1,0.278615821941587,-0.0173126277687706,0.106,0.127,1
NUP43,0.278627346640031,0.0135276548137035,0.072,0.056,1
THAP11,0.279088336079703,0.0203229442999171,0.126,0.106,1
PTPN18,0.279132546296838,-0.0151639044763826,0.065,0.083,1
ZPR1,0.279395027075156,0.0273937000934127,0.106,0.088,1
C20orf204,0.279892898316872,0.00858052276795065,0.007,0.003,1
DCUN1D1,0.279901968387592,-0.013046787111574,0.117,0.14,1
CDK8,0.280169380275336,0.0105517002326133,0.045,0.033,1
ZNF230,0.280169380275336,0.0105517002326133,0.045,0.033,1
NUP155,0.28021623213378,0.0123211352102242,0.05,0.037,1
NOP16,0.28021623213378,0.0123211352102242,0.05,0.037,1
AC013394.1,0.28021623213378,0.0123211352102242,0.05,0.037,1
LRFN5,0.280297041381775,-0.016372363837951,0.063,0.08,1
WDR27,0.280508026556705,0.0124370514541287,0.054,0.041,1
DTL,0.280578164898064,0.00635086744068144,0.007,0.003,1
IQCJ-SCHIP1,0.280578164898064,0.00635086744068144,0.007,0.003,1
DGKG,0.280578164898064,0.00635086744068144,0.007,0.003,1
ZNF366,0.280578164898064,0.00635086744068144,0.007,0.003,1
TENM2,0.280578164898064,0.00635086744068144,0.007,0.003,1
SCT,0.280578164898064,0.00635086744068144,0.007,0.003,1
BLNK,0.280578164898064,0.00635086744068144,0.007,0.003,1
VPREB3,0.280578164898064,0.00635086744068144,0.007,0.003,1
AC145212.1,0.280578164898064,0.00635086744068144,0.007,0.003,1
SYCE1,0.280578164898064,0.00635086744068144,0.007,0.003,1
MMEL1,0.281015769468574,-0.00261780254207888,0,0.003,1
IGSF21,0.281015769468574,-0.00261780254207888,0,0.003,1
RHCE,0.281015769468574,-0.00261780254207888,0,0.003,1
TAL1,0.281015769468574,-0.00261780254207888,0,0.003,1
TMOD4,0.281015769468574,-0.00261780254207888,0,0.003,1
TDRKH,0.281015769468574,-0.00261780254207888,0,0.003,1
RORC,0.281015769468574,-0.00261780254207888,0,0.003,1
FLG,0.281015769468574,-0.00261780254207888,0,0.003,1
IQGAP3,0.281015769468574,-0.00261780254207888,0,0.003,1
C1orf116,0.281015769468574,-0.00261780254207888,0,0.003,1
OR2C3,0.281015769468574,-0.00261780254207888,0,0.003,1
ADGRF3,0.281015769468574,-0.00261780254207888,0,0.003,1
PCARE,0.281015769468574,-0.00261780254207888,0,0.003,1
GPR75,0.281015769468574,-0.00261780254207888,0,0.003,1
TACR1,0.281015769468574,-0.00261780254207888,0,0.003,1
IGKV1-39,0.281015769468574,-0.00261780254207888,0,0.003,1
ACOXL,0.281015769468574,-0.00261780254207888,0,0.003,1
LYPD6,0.281015769468574,-0.00261780254207888,0,0.003,1
ABCB11,0.281015769468574,-0.00261780254207888,0,0.003,1
SPEGNB,0.281015769468574,-0.00261780254207888,0,0.003,1
SNORC,0.281015769468574,-0.00261780254207888,0,0.003,1
SLC22A13,0.281015769468574,-0.00261780254207888,0,0.003,1
SCN11A,0.281015769468574,-0.00261780254207888,0,0.003,1
CCR3,0.281015769468574,-0.00261780254207888,0,0.003,1
CCRL2,0.281015769468574,-0.00261780254207888,0,0.003,1
AC104452.1,0.281015769468574,-0.00261780254207888,0,0.003,1
PLA1A,0.281015769468574,-0.00261780254207888,0,0.003,1
ILDR1,0.281015769468574,-0.00261780254207888,0,0.003,1
TF,0.281015769468574,-0.00261780254207888,0,0.003,1
EPHB1,0.281015769468574,-0.00261780254207888,0,0.003,1
AC079594.2,0.281015769468574,-0.00261780254207888,0,0.003,1
MSANTD1,0.281015769468574,-0.00261780254207888,0,0.003,1
BTC,0.281015769468574,-0.00261780254207888,0,0.003,1
MMRN1,0.281015769468574,-0.00261780254207888,0,0.003,1
SLC7A11,0.281015769468574,-0.00261780254207888,0,0.003,1
CTNND2,0.281015769468574,-0.00261780254207888,0,0.003,1
AC008581.2,0.281015769468574,-0.00261780254207888,0,0.003,1
TMED7-TICAM2,0.281015769468574,-0.00261780254207888,0,0.003,1
C5orf58,0.281015769468574,-0.00261780254207888,0,0.003,1
H3C11,0.281015769468574,-0.00261780254207888,0,0.003,1
POU5F1,0.281015769468574,-0.00261780254207888,0,0.003,1
KIF6,0.281015769468574,-0.00261780254207888,0,0.003,1
SOGA3,0.281015769468574,-0.00261780254207888,0,0.003,1
GPER1,0.281015769468574,-0.00261780254207888,0,0.003,1
NUPR2,0.281015769468574,-0.00261780254207888,0,0.003,1
GNGT1,0.281015769468574,-0.00261780254207888,0,0.003,1
ATP5MF-PTCD1,0.281015769468574,-0.00261780254207888,0,0.003,1
LANCL3,0.281015769468574,-0.00261780254207888,0,0.003,1
SMIM10L2A,0.281015769468574,-0.00261780254207888,0,0.003,1
MTCP1,0.281015769468574,-0.00261780254207888,0,0.003,1
DEFB4A,0.281015769468574,-0.00261780254207888,0,0.003,1
RGS20,0.281015769468574,-0.00261780254207888,0,0.003,1
RP1,0.281015769468574,-0.00261780254207888,0,0.003,1
JPH1,0.281015769468574,-0.00261780254207888,0,0.003,1
RHPN1,0.281015769468574,-0.00261780254207888,0,0.003,1
ADAMTSL1,0.281015769468574,-0.00261780254207888,0,0.003,1
KIF24,0.281015769468574,-0.00261780254207888,0,0.003,1
CA9,0.281015769468574,-0.00261780254207888,0,0.003,1
TAL2,0.281015769468574,-0.00261780254207888,0,0.003,1
MUSK,0.281015769468574,-0.00261780254207888,0,0.003,1
BSPRY,0.281015769468574,-0.00261780254207888,0,0.003,1
ANO9,0.281015769468574,-0.00261780254207888,0,0.003,1
MTRNR2L8,0.281015769468574,-0.00261780254207888,0,0.003,1
CSNK2A3,0.281015769468574,-0.00261780254207888,0,0.003,1
MUC15,0.281015769468574,-0.00261780254207888,0,0.003,1
AL049629.2,0.281015769468574,-0.00261780254207888,0,0.003,1
LGALS12,0.281015769468574,-0.00261780254207888,0,0.003,1
CATSPER1,0.281015769468574,-0.00261780254207888,0,0.003,1
CARNS1,0.281015769468574,-0.00261780254207888,0,0.003,1
ACY3,0.281015769468574,-0.00261780254207888,0,0.003,1
MYEOV,0.281015769468574,-0.00261780254207888,0,0.003,1
PLEKHB1,0.281015769468574,-0.00261780254207888,0,0.003,1
MYOZ1,0.281015769468574,-0.00261780254207888,0,0.003,1
NUTM2A,0.281015769468574,-0.00261780254207888,0,0.003,1
AKAP3,0.281015769468574,-0.00261780254207888,0,0.003,1
SLC2A14,0.281015769468574,-0.00261780254207888,0,0.003,1
CLEC4D,0.281015769468574,-0.00261780254207888,0,0.003,1
EIF2S3B,0.281015769468574,-0.00261780254207888,0,0.003,1
H3-5,0.281015769468574,-0.00261780254207888,0,0.003,1
E2F7,0.281015769468574,-0.00261780254207888,0,0.003,1
CCDC62,0.281015769468574,-0.00261780254207888,0,0.003,1
TRAV6,0.281015769468574,-0.00261780254207888,0,0.003,1
PLEKHD1,0.281015769468574,-0.00261780254207888,0,0.003,1
GPR132,0.281015769468574,-0.00261780254207888,0,0.003,1
IGHV3-21,0.281015769468574,-0.00261780254207888,0,0.003,1
GOLGA8S,0.281015769468574,-0.00261780254207888,0,0.003,1
DISP2,0.281015769468574,-0.00261780254207888,0,0.003,1
PLA2G4E,0.281015769468574,-0.00261780254207888,0,0.003,1
CKMT1A,0.281015769468574,-0.00261780254207888,0,0.003,1
ST20-MTHFS,0.281015769468574,-0.00261780254207888,0,0.003,1
PLIN1,0.281015769468574,-0.00261780254207888,0,0.003,1
MESP2,0.281015769468574,-0.00261780254207888,0,0.003,1
CCDC154,0.281015769468574,-0.00261780254207888,0,0.003,1
RAB26,0.281015769468574,-0.00261780254207888,0,0.003,1
DNASE1L2,0.281015769468574,-0.00261780254207888,0,0.003,1
ACSM3,0.281015769468574,-0.00261780254207888,0,0.003,1
NPIPB6,0.281015769468574,-0.00261780254207888,0,0.003,1
CETP,0.281015769468574,-0.00261780254207888,0,0.003,1
EXOC3L1,0.281015769468574,-0.00261780254207888,0,0.003,1
AC092718.8,0.281015769468574,-0.00261780254207888,0,0.003,1
TRPV3,0.281015769468574,-0.00261780254207888,0,0.003,1
ALOX15B,0.281015769468574,-0.00261780254207888,0,0.003,1
PIPOX,0.281015769468574,-0.00261780254207888,0,0.003,1
ITGA2B,0.281015769468574,-0.00261780254207888,0,0.003,1
CD300C,0.281015769468574,-0.00261780254207888,0,0.003,1
GRIN2C,0.281015769468574,-0.00261780254207888,0,0.003,1
SMIM6,0.281015769468574,-0.00261780254207888,0,0.003,1
DLGAP1,0.281015769468574,-0.00261780254207888,0,0.003,1
CDH20,0.281015769468574,-0.00261780254207888,0,0.003,1
E2F1,0.281015769468574,-0.00261780254207888,0,0.003,1
FAM83C,0.281015769468574,-0.00261780254207888,0,0.003,1
TLDC2,0.281015769468574,-0.00261780254207888,0,0.003,1
WFDC3,0.281015769468574,-0.00261780254207888,0,0.003,1
AMH,0.281015769468574,-0.00261780254207888,0,0.003,1
TEX45,0.281015769468574,-0.00261780254207888,0,0.003,1
CAMSAP3,0.281015769468574,-0.00261780254207888,0,0.003,1
ZNF709,0.281015769468574,-0.00261780254207888,0,0.003,1
CYP4F11,0.281015769468574,-0.00261780254207888,0,0.003,1
ANKLE1,0.281015769468574,-0.00261780254207888,0,0.003,1
MEF2B,0.281015769468574,-0.00261780254207888,0,0.003,1
MAG,0.281015769468574,-0.00261780254207888,0,0.003,1
ZBTB32,0.281015769468574,-0.00261780254207888,0,0.003,1
RASGRP4,0.281015769468574,-0.00261780254207888,0,0.003,1
CNTD2,0.281015769468574,-0.00261780254207888,0,0.003,1
TMEM145,0.281015769468574,-0.00261780254207888,0,0.003,1
CEACAM19,0.281015769468574,-0.00261780254207888,0,0.003,1
EXOC3L2,0.281015769468574,-0.00261780254207888,0,0.003,1
CKM,0.281015769468574,-0.00261780254207888,0,0.003,1
HIF3A,0.281015769468574,-0.00261780254207888,0,0.003,1
NPAS1,0.281015769468574,-0.00261780254207888,0,0.003,1
SLC17A7,0.281015769468574,-0.00261780254207888,0,0.003,1
TSKS,0.281015769468574,-0.00261780254207888,0,0.003,1
SIGLEC6,0.281015769468574,-0.00261780254207888,0,0.003,1
LILRA6,0.281015769468574,-0.00261780254207888,0,0.003,1
LILRA2,0.281015769468574,-0.00261780254207888,0,0.003,1
SMIM17,0.281015769468574,-0.00261780254207888,0,0.003,1
ZNF530,0.281015769468574,-0.00261780254207888,0,0.003,1
CDC45,0.281015769468574,-0.00261780254207888,0,0.003,1
IGLV3-9,0.281015769468574,-0.00261780254207888,0,0.003,1
DDTL,0.281015769468574,-0.00261780254207888,0,0.003,1
SGSM1,0.281015769468574,-0.00261780254207888,0,0.003,1
SLC5A1,0.281015769468574,-0.00261780254207888,0,0.003,1
BAIAP2L2,0.281015769468574,-0.00261780254207888,0,0.003,1
FYB2,0.281015769468574,-0.00261780254207888,0,0.003,1
HAPLN2,0.281015769468574,-0.00261780254207888,0,0.003,1
IGKV2D-28,0.281015769468574,-0.00261780254207888,0,0.003,1
TBR1,0.281015769468574,-0.00261780254207888,0,0.003,1
PF4,0.281015769468574,-0.00261780254207888,0,0.003,1
GRM4,0.281015769468574,-0.00261780254207888,0,0.003,1
C6orf58,0.281015769468574,-0.00261780254207888,0,0.003,1
EYA4,0.281015769468574,-0.00261780254207888,0,0.003,1
GALNT17,0.281015769468574,-0.00261780254207888,0,0.003,1
XKR5,0.281015769468574,-0.00261780254207888,0,0.003,1
ABRA,0.281015769468574,-0.00261780254207888,0,0.003,1
COLEC10,0.281015769468574,-0.00261780254207888,0,0.003,1
FAM163B,0.281015769468574,-0.00261780254207888,0,0.003,1
FAT3,0.281015769468574,-0.00261780254207888,0,0.003,1
TAS2R50,0.281015769468574,-0.00261780254207888,0,0.003,1
PIK3C2G,0.281015769468574,-0.00261780254207888,0,0.003,1
GALNT9,0.281015769468574,-0.00261780254207888,0,0.003,1
HTR2A,0.281015769468574,-0.00261780254207888,0,0.003,1
DLX3,0.281015769468574,-0.00261780254207888,0,0.003,1
ANKRD40CL,0.281015769468574,-0.00261780254207888,0,0.003,1
FOXA2,0.281015769468574,-0.00261780254207888,0,0.003,1
PHACTR3,0.281015769468574,-0.00261780254207888,0,0.003,1
NKAIN4,0.281015769468574,-0.00261780254207888,0,0.003,1
HIPK4,0.281015769468574,-0.00261780254207888,0,0.003,1
CCDC116,0.281015769468574,-0.00261780254207888,0,0.003,1
GAL3ST1,0.281015769468574,-0.00261780254207888,0,0.003,1
AL358472.7,0.281015769468574,-0.00261780254207888,0,0.003,1
SNAP91,0.281015769468574,-0.00261780254207888,0,0.003,1
IGSF1,0.281015769468574,-0.00261780254207888,0,0.003,1
PPP1R42,0.281015769468574,-0.00261780254207888,0,0.003,1
PRMT8,0.281015769468574,-0.00261780254207888,0,0.003,1
SERPINA6,0.281015769468574,-0.00261780254207888,0,0.003,1
IGHV1-46,0.281015769468574,-0.00261780254207888,0,0.003,1
PCSK2,0.281015769468574,-0.00261780254207888,0,0.003,1
CST1,0.281015769468574,-0.00261780254207888,0,0.003,1
C20orf85,0.281015769468574,-0.00261780254207888,0,0.003,1
IGLV4-69,0.281015769468574,-0.00261780254207888,0,0.003,1
CIB4,0.281015769468574,-0.00261780254207888,0,0.003,1
C4A,0.281015769468574,-0.00261780254207888,0,0.003,1
TNMD,0.281015769468574,-0.00261780254207888,0,0.003,1
